video_id,format,channels,sample_width,frame_rate,number_of_frames,duration_seconds,VideoFpath,truth,speaker_id
-nVPmgFi0V4,wav,2,2,16000,218240,13.64,../data/speech/concat_audio_df2/id37131/-nVPmgFi0V4.wav,False,id11367
byMptSt_a7M,wav,2,2,16000,878720,54.92,../data/speech/concat_audio_df2/id37131/byMptSt_a7M.wav,False,id34371
CffqVwVRHoM,wav,2,2,16000,742400,46.4,../data/speech/concat_audio_df2/id37131/CffqVwVRHoM.wav,False,id25408
HQIkt4V4u8s,wav,2,2,16000,282240,17.64,../data/speech/concat_audio_df2/id37131/HQIkt4V4u8s.wav,False,id50220
fKmCaYlSnv4,wav,2,2,16000,135040,8.44,../data/speech/concat_audio_df2/id37131/fKmCaYlSnv4.wav,False,id60730
47u45XR9Eqc,wav,2,2,16000,833280,52.08,../data/speech/concat_audio_df2/id37131/47u45XR9Eqc.wav,False,id07057
llHGmQAqeq0,wav,2,2,16000,915840,57.24,../data/speech/concat_audio_df2/id37131/llHGmQAqeq0.wav,False,id13854
vHwQEo0jIXY,wav,2,2,16000,515840,32.24,../data/speech/concat_audio_df2/id37131/vHwQEo0jIXY.wav,False,id14026
VtrKRQ58vS0,wav,2,2,16000,920320,57.52,../data/speech/concat_audio_df2/id37131/VtrKRQ58vS0.wav,False,id60730
KKS7MvUx_jM,wav,2,2,16000,474880,29.68,../data/speech/concat_audio_df2/id37131/KKS7MvUx_jM.wav,False,id57651
wbBFlmeDxIA,wav,2,2,16000,430976,26.936,../data/speech/concat_audio_df2/id37131/wbBFlmeDxIA.wav,False,id08519
JB6cWktHtoU,wav,2,2,16000,895360,55.96,../data/speech/concat_audio_df2/id37131/JB6cWktHtoU.wav,False,id06304
rdVRsCI94mk,wav,2,2,16000,776320,48.52,../data/speech/concat_audio_df2/id37131/rdVRsCI94mk.wav,False,id06304
oxF9F_631NE,wav,2,2,16000,577920,36.12,../data/speech/concat_audio_df2/id37131/oxF9F_631NE.wav,False,id38620
j3wPtrzQ67Q,wav,2,2,16000,849920,53.12,../data/speech/concat_audio_df2/id37131/j3wPtrzQ67Q.wav,False,id08519
D2EUaosdul8,wav,2,2,16000,68480,4.28,../data/speech/concat_audio_df2/id37131/D2EUaosdul8.wav,False,id55482
9M7w1KFjMLI,wav,2,2,16000,277760,17.36,../data/speech/concat_audio_df2/id37131/9M7w1KFjMLI.wav,False,id60730
Amc07D7UplI,wav,2,2,16000,917760,57.36,../data/speech/concat_audio_df2/id37131/Amc07D7UplI.wav,False,id14026
voWbq378MRk,wav,2,2,16000,921600,57.6,../data/speech/concat_audio_df2/id37131/voWbq378MRk.wav,False,id48159
kCsU2SD6L1w,wav,2,2,16000,187520,11.72,../data/speech/concat_audio_df2/id37131/kCsU2SD6L1w.wav,False,id14026
0m38S7h7yZY,wav,2,2,16000,462080,28.88,../data/speech/concat_audio_df2/id47555/0m38S7h7yZY.wav,False,id11367
jCnkhGdwRiA,wav,2,2,16000,285440,17.84,../data/speech/concat_audio_df2/id47555/jCnkhGdwRiA.wav,False,id36494
EJ3qWx9QCVU,wav,2,2,16000,80640,5.04,../data/speech/concat_audio_df2/id47555/EJ3qWx9QCVU.wav,False,id46419
vM1y7akrSuw,wav,2,2,16000,244480,15.28,../data/speech/concat_audio_df2/id47555/vM1y7akrSuw.wav,False,id31480
vA_Zv2jQfVo,wav,2,2,16000,49280,3.08,../data/speech/concat_audio_df2/id47555/vA_Zv2jQfVo.wav,False,id26192
l69hDCQMN6o,wav,2,2,16000,250240,15.64,../data/speech/concat_audio_df2/id47555/l69hDCQMN6o.wav,False,id26192
GIi2znIGRQo,wav,2,2,16000,18560,1.16,../data/speech/concat_audio_df2/id47555/GIi2znIGRQo.wav,False,id60730
QTsK7cpCwTM,wav,2,2,16000,172160,10.76,../data/speech/concat_audio_df2/id47555/QTsK7cpCwTM.wav,False,id53453
wP1ZLUz465o,wav,2,2,16000,176000,11.0,../data/speech/concat_audio_df2/id47555/wP1ZLUz465o.wav,False,id26192
-1b19nV2oUc,wav,2,2,16000,51840,3.24,../data/speech/concat_audio_df2/id47555/-1b19nV2oUc.wav,False,id38620
ThqXkJsGHUE,wav,2,2,16000,88320,5.52,../data/speech/concat_audio_df2/id46335/ThqXkJsGHUE.wav,False,id51142
7o9B6FASfV8,wav,2,2,16000,46720,2.92,../data/speech/concat_audio_df2/id46335/7o9B6FASfV8.wav,False,id26192
wJzGj_waPNM,wav,2,2,16000,490240,30.64,../data/speech/concat_audio_df2/id46335/wJzGj_waPNM.wav,False,id09427
TtBVnHwudYQ,wav,2,2,16000,19840,1.24,../data/speech/concat_audio_df2/id46335/TtBVnHwudYQ.wav,False,id08519
h54QgAsL8cM,wav,2,2,16000,35840,2.24,../data/speech/concat_audio_df2/id46335/h54QgAsL8cM.wav,False,id02799
X2waKV0HB5A,wav,2,2,16000,42880,2.68,../data/speech/concat_audio_df2/id46335/X2waKV0HB5A.wav,False,id26192
4dODDU5hggg,wav,2,2,16000,46080,2.88,../data/speech/concat_audio_df2/id46335/4dODDU5hggg.wav,False,id60730
-lxFQvwowLo,wav,2,2,16000,49920,3.12,../data/speech/concat_audio_df2/id46335/-lxFQvwowLo.wav,False,id26192
T-9qltszQR0,wav,2,2,16000,116480,7.28,../data/speech/concat_audio_df2/id46335/T-9qltszQR0.wav,False,id31480
F61Om_qAm0s,wav,2,2,16000,896000,56.0,../data/speech/concat_audio_df2/id14218/F61Om_qAm0s.wav,False,id48159
kzuV8OMKmIs,wav,2,2,16000,407936,25.496,../data/speech/concat_audio_df2/id14218/kzuV8OMKmIs.wav,False,id26192
tGq51EUQJhg,wav,2,2,16000,839040,52.44,../data/speech/concat_audio_df2/id14218/tGq51EUQJhg.wav,False,id31480
Vwrc8EH5BhA,wav,2,2,16000,434560,27.16,../data/speech/concat_audio_df2/id14218/Vwrc8EH5BhA.wav,False,id36494
13ksIBcdcTA,wav,2,2,16000,478080,29.88,../data/speech/concat_audio_df2/id48108/13ksIBcdcTA.wav,False,id60730
xYPcFESJrvk,wav,2,2,16000,755200,47.2,../data/speech/concat_audio_df2/id10916/xYPcFESJrvk.wav,False,id60730
QzJdcUCej6M,wav,2,2,16000,583680,36.48,../data/speech/concat_audio_df2/id10916/QzJdcUCej6M.wav,False,id60730
QdjKiQsU0-A,wav,2,2,16000,404480,25.28,../data/speech/concat_audio_df2/id08661/QdjKiQsU0-A.wav,False,id26192
BV5mzCJDVXk,wav,2,2,16000,17280,1.08,../data/speech/concat_audio_df2/id08661/BV5mzCJDVXk.wav,False,id06304
rQYY8Kfsga0,wav,2,2,16000,791040,49.44,../data/speech/concat_audio_df2/id08661/rQYY8Kfsga0.wav,False,id55482
S8bYQkRRpzg,wav,2,2,16000,689920,43.12,../data/speech/concat_audio_df2/id08661/S8bYQkRRpzg.wav,False,id08519
5JNrcOPMM0A,wav,2,2,16000,189440,11.84,../data/speech/concat_audio_df2/id08661/5JNrcOPMM0A.wav,False,id35186
EfwlTPEqrMo,wav,2,2,16000,201600,12.6,../data/speech/concat_audio_df2/id56441/EfwlTPEqrMo.wav,False,id25408
ktLOD_H2_2M,wav,2,2,16000,538880,33.68,../data/speech/concat_audio_df2/id25540/ktLOD_H2_2M.wav,False,id52962
HKornho9XBY,wav,2,2,16000,48640,3.04,../data/speech/concat_audio_df2/id25540/HKornho9XBY.wav,False,id02799
AZSK830v9jM,wav,2,2,16000,808960,50.56,../data/speech/concat_audio_df2/id47974/AZSK830v9jM.wav,False,id47667
7vGBkzWC6Jo,wav,2,2,16000,728320,45.52,../data/speech/concat_audio_df2/id47974/7vGBkzWC6Jo.wav,False,id47667
03gFV5qMLSA,wav,2,2,16000,829440,51.84,../data/speech/concat_audio_df2/id47974/03gFV5qMLSA.wav,False,id38620
pNBYHK6J5wc,wav,2,2,16000,924800,57.8,../data/speech/concat_audio_df2/id47974/pNBYHK6J5wc.wav,False,id60730
WVBtmfg6Yb0,wav,2,2,16000,913280,57.08,../data/speech/concat_audio_df2/id47974/WVBtmfg6Yb0.wav,False,id60730
uom2kGp9kOU,wav,2,2,16000,905600,56.6,../data/speech/concat_audio_df2/id47974/uom2kGp9kOU.wav,False,id60730
wK6SU7OVELk,wav,2,2,16000,937600,58.6,../data/speech/concat_audio_df2/id47974/wK6SU7OVELk.wav,False,id18789
5_39zJV_VJs,wav,2,2,16000,812800,50.8,../data/speech/concat_audio_df2/id47974/5_39zJV_VJs.wav,False,id51728
BzSwx0BllZM,wav,2,2,16000,60160,3.76,../data/speech/concat_audio_df2/id52293/BzSwx0BllZM.wav,False,id26192
zJkXyY1MUfU,wav,2,2,16000,211200,13.2,../data/speech/concat_audio_df2/id52293/zJkXyY1MUfU.wav,False,id35186
QuIPhdmdz0U,wav,2,2,16000,256640,16.04,../data/speech/concat_audio_df2/id52293/QuIPhdmdz0U.wav,False,id09427
gVcoTCd5HUk,wav,2,2,16000,19200,1.2,../data/speech/concat_audio_df2/id52293/gVcoTCd5HUk.wav,False,id55482
Vcd7NdMMaAM,wav,2,2,16000,67200,4.2,../data/speech/concat_audio_df2/id52293/Vcd7NdMMaAM.wav,False,id08519
OPMpX0nQ4ig,wav,2,2,16000,528000,33.0,../data/speech/concat_audio_df2/id20132/OPMpX0nQ4ig.wav,False,id31480
j4dJ-0NV-7I,wav,2,2,16000,152320,9.52,../data/speech/concat_audio_df2/id20132/j4dJ-0NV-7I.wav,False,id42721
9vy6gLEQR10,wav,2,2,16000,237440,14.84,../data/speech/concat_audio_df2/id20132/9vy6gLEQR10.wav,False,id60691
euL550v7gKA,wav,2,2,16000,38400,2.4,../data/speech/concat_audio_df2/id20132/euL550v7gKA.wav,False,id08519
bhR_09XIBlM,wav,2,2,16000,239360,14.96,../data/speech/concat_audio_df2/id20132/bhR_09XIBlM.wav,False,id08776
liEbymfuads,wav,2,2,16000,216320,13.52,../data/speech/concat_audio_df2/id20132/liEbymfuads.wav,False,id52962
1arJGK8Rejg,wav,2,2,16000,208640,13.04,../data/speech/concat_audio_df2/id20132/1arJGK8Rejg.wav,False,id56874
5dOsR8z9l5I,wav,2,2,16000,120960,7.56,../data/speech/concat_audio_df2/id55602/5dOsR8z9l5I.wav,False,id51728
NhKfdVkxTPE,wav,2,2,16000,234240,14.64,../data/speech/concat_audio_df2/id55602/NhKfdVkxTPE.wav,False,id08519
zZnPXF-rYU0,wav,2,2,16000,414080,25.88,../data/speech/concat_audio_df2/id55602/zZnPXF-rYU0.wav,False,id35186
D0lcJ75e5I0,wav,2,2,16000,239360,14.96,../data/speech/concat_audio_df2/id55602/D0lcJ75e5I0.wav,False,id60691
FxPkq3MPIBg,wav,2,2,16000,214400,13.4,../data/speech/concat_audio_df2/id55602/FxPkq3MPIBg.wav,False,id25408
JGGI03coJj0,wav,2,2,16000,86400,5.4,../data/speech/concat_audio_df2/id55602/JGGI03coJj0.wav,False,id34823
exSwQ-QV3Mo,wav,2,2,16000,165760,10.36,../data/speech/concat_audio_df2/id55602/exSwQ-QV3Mo.wav,False,id48201
1yUfG-D_e3Y,wav,2,2,16000,177280,11.08,../data/speech/concat_audio_df2/id55602/1yUfG-D_e3Y.wav,False,id60691
833HqZAsaaA,wav,2,2,16000,74880,4.68,../data/speech/concat_audio_df2/id55602/833HqZAsaaA.wav,False,id06304
u9NxTUCg5Uo,wav,2,2,16000,156800,9.8,../data/speech/concat_audio_df2/id55602/u9NxTUCg5Uo.wav,False,id01616
b46C13vfsac,wav,2,2,16000,235520,14.72,../data/speech/concat_audio_df2/id55602/b46C13vfsac.wav,False,id02799
r9vLUAq2FFM,wav,2,2,16000,236160,14.76,../data/speech/concat_audio_df2/id55602/r9vLUAq2FFM.wav,False,id35186
HLn1-H9Slis,wav,2,2,16000,132480,8.28,../data/speech/concat_audio_df2/id55602/HLn1-H9Slis.wav,False,id26192
xlGRyhSiOdU,wav,2,2,16000,119680,7.48,../data/speech/concat_audio_df2/id55602/xlGRyhSiOdU.wav,False,id56874
FNN8BMzpXFE,wav,2,2,16000,443520,27.72,../data/speech/concat_audio_df2/id55602/FNN8BMzpXFE.wav,False,id60730
loCT0Eq0bfE,wav,2,2,16000,171520,10.72,../data/speech/concat_audio_df2/id55602/loCT0Eq0bfE.wav,False,id07057
k2knrteTdds,wav,2,2,16000,392960,24.56,../data/speech/concat_audio_df2/id55602/k2knrteTdds.wav,False,id00868
JjqP6c5GyAg,wav,2,2,16000,80000,5.0,../data/speech/concat_audio_df2/id55602/JjqP6c5GyAg.wav,False,id02799
1GvqS_agND0,wav,2,2,16000,188160,11.76,../data/speech/concat_audio_df2/id55602/1GvqS_agND0.wav,False,id35186
p1qdlN1pk6Y,wav,2,2,16000,190720,11.92,../data/speech/concat_audio_df2/id55602/p1qdlN1pk6Y.wav,False,id26192
PJXDjZ4IL14,wav,2,2,16000,307840,19.24,../data/speech/concat_audio_df2/id55602/PJXDjZ4IL14.wav,False,id60691
2PDJnohXobI,wav,2,2,16000,144000,9.0,../data/speech/concat_audio_df2/id55602/2PDJnohXobI.wav,False,id35186
OHsECFFjIYI,wav,2,2,16000,234240,14.64,../data/speech/concat_audio_df2/id55602/OHsECFFjIYI.wav,False,id08519
XELl3xwvjdY,wav,2,2,16000,154240,9.64,../data/speech/concat_audio_df2/id55602/XELl3xwvjdY.wav,False,id52962
Dte2ZMIA9e4,wav,2,2,16000,190720,11.92,../data/speech/concat_audio_df2/id55602/Dte2ZMIA9e4.wav,False,id09427
NLBPNj8MNGY,wav,2,2,16000,234240,14.64,../data/speech/concat_audio_df2/id55602/NLBPNj8MNGY.wav,False,id02799
7PnYqZRhO9g,wav,2,2,16000,182400,11.4,../data/speech/concat_audio_df2/id55602/7PnYqZRhO9g.wav,False,id47667
m47C2eXGf5k,wav,2,2,16000,161280,10.08,../data/speech/concat_audio_df2/id55602/m47C2eXGf5k.wav,False,id02799
dBV2hSkVL2c,wav,2,2,16000,328320,20.52,../data/speech/concat_audio_df2/id55602/dBV2hSkVL2c.wav,False,id08776
-xaI7H-DPyE,wav,2,2,16000,178560,11.16,../data/speech/concat_audio_df2/id55602/-xaI7H-DPyE.wav,False,id25408
7XZrwoUmk4Y,wav,2,2,16000,79360,4.96,../data/speech/concat_audio_df2/id55602/7XZrwoUmk4Y.wav,False,id60730
EGCEOSmTwaA,wav,2,2,16000,914560,57.16,../data/speech/concat_audio_df2/id38620/EGCEOSmTwaA.wav,True,id38620
EIY1wk9m0eA,wav,2,2,16000,936960,58.56,../data/speech/concat_audio_df2/id38620/EIY1wk9m0eA.wav,True,id38620
JiK-eqkT-CI,wav,2,2,16000,721920,45.12,../data/speech/concat_audio_df2/id38620/JiK-eqkT-CI.wav,True,id38620
y1LoFgdvI_E,wav,2,2,16000,536960,33.56,../data/speech/concat_audio_df2/id38620/y1LoFgdvI_E.wav,True,id38620
oLPfavwgQ7w,wav,2,2,16000,762240,47.64,../data/speech/concat_audio_df2/id38620/oLPfavwgQ7w.wav,True,id38620
puEnrZnnLsU,wav,2,2,16000,890240,55.64,../data/speech/concat_audio_df2/id38620/puEnrZnnLsU.wav,True,id38620
vjrRx2peiN8,wav,2,2,16000,900480,56.28,../data/speech/concat_audio_df2/id38620/vjrRx2peiN8.wav,True,id38620
L-X-zxXwNqY,wav,2,2,16000,883200,55.2,../data/speech/concat_audio_df2/id38620/L-X-zxXwNqY.wav,True,id38620
GdnxGFvXtn0,wav,2,2,16000,892160,55.76,../data/speech/concat_audio_df2/id38620/GdnxGFvXtn0.wav,True,id38620
5ZZujQdJkjQ,wav,2,2,16000,826880,51.68,../data/speech/concat_audio_df2/id38620/5ZZujQdJkjQ.wav,True,id38620
oY3susc0rXo,wav,2,2,16000,887040,55.44,../data/speech/concat_audio_df2/id38620/oY3susc0rXo.wav,True,id38620
PUDE9_lejOY,wav,2,2,16000,856320,53.52,../data/speech/concat_audio_df2/id38620/PUDE9_lejOY.wav,True,id38620
4Ji6wCqg1lM,wav,2,2,16000,914560,57.16,../data/speech/concat_audio_df2/id38620/4Ji6wCqg1lM.wav,True,id38620
_k6p-eHvZjg,wav,2,2,16000,782080,48.88,../data/speech/concat_audio_df2/id50220/_k6p-eHvZjg.wav,True,id50220
v0RV_m8ht-E,wav,2,2,16000,933760,58.36,../data/speech/concat_audio_df2/id50220/v0RV_m8ht-E.wav,True,id50220
xmM7l-0VB-c,wav,2,2,16000,465280,29.08,../data/speech/concat_audio_df2/id50220/xmM7l-0VB-c.wav,True,id50220
yKogbWYxZMQ,wav,2,2,16000,818560,51.16,../data/speech/concat_audio_df2/id50220/yKogbWYxZMQ.wav,True,id50220
8YK6ZTzHalY,wav,2,2,16000,921600,57.6,../data/speech/concat_audio_df2/id50220/8YK6ZTzHalY.wav,True,id50220
9yan0b0ytpQ,wav,2,2,16000,910720,56.92,../data/speech/concat_audio_df2/id50220/9yan0b0ytpQ.wav,True,id50220
fCTB5VoOcvA,wav,2,2,16000,912640,57.04,../data/speech/concat_audio_df2/id50220/fCTB5VoOcvA.wav,True,id50220
xQ777RXyDRY,wav,2,2,16000,913280,57.08,../data/speech/concat_audio_df2/id50220/xQ777RXyDRY.wav,True,id50220
D4tgIwz6dws,wav,2,2,16000,854400,53.4,../data/speech/concat_audio_df2/id50220/D4tgIwz6dws.wav,True,id50220
kYiSxN5_NlU,wav,2,2,16000,808960,50.56,../data/speech/concat_audio_df2/id50220/kYiSxN5_NlU.wav,True,id50220
NEnsiKAJMNQ,wav,2,2,16000,800640,50.04,../data/speech/concat_audio_df2/id50220/NEnsiKAJMNQ.wav,True,id50220
2mHZXK_Mifc,wav,2,2,16000,188800,11.8,../data/speech/concat_audio_df2/id50220/2mHZXK_Mifc.wav,True,id50220
jhdxr5VX-mE,wav,2,2,16000,372480,23.28,../data/speech/concat_audio_df2/id00868/jhdxr5VX-mE.wav,True,id00868
ul9uqMDWVFg,wav,2,2,16000,163840,10.24,../data/speech/concat_audio_df2/id00868/ul9uqMDWVFg.wav,True,id00868
uDSvfsylegs,wav,2,2,16000,185600,11.6,../data/speech/concat_audio_df2/id00868/uDSvfsylegs.wav,True,id00868
ySXbJi4zNag,wav,2,2,16000,176640,11.04,../data/speech/concat_audio_df2/id00868/ySXbJi4zNag.wav,True,id00868
liZqnxfzas8,wav,2,2,16000,218240,13.64,../data/speech/concat_audio_df2/id00868/liZqnxfzas8.wav,True,id00868
Ii6A0t7qP0I,wav,2,2,16000,100480,6.28,../data/speech/concat_audio_df2/id00868/Ii6A0t7qP0I.wav,True,id00868
j92SfU4VS9w,wav,2,2,16000,262400,16.4,../data/speech/concat_audio_df2/id00868/j92SfU4VS9w.wav,True,id00868
65YqDXJFivw,wav,2,2,16000,344960,21.56,../data/speech/concat_audio_df2/id01616/65YqDXJFivw.wav,True,id01616
VMxe7mUHmO4,wav,2,2,16000,346240,21.64,../data/speech/concat_audio_df2/id01616/VMxe7mUHmO4.wav,True,id01616
KyQeSXpFWKQ,wav,2,2,16000,19200,1.2,../data/speech/concat_audio_df2/id01616/KyQeSXpFWKQ.wav,True,id01616
eP3ecUdCV54,wav,2,2,16000,465280,29.08,../data/speech/concat_audio_df2/id01616/eP3ecUdCV54.wav,True,id01616
Ij4w2p2COI8,wav,2,2,16000,641920,40.12,../data/speech/concat_audio_df2/id01616/Ij4w2p2COI8.wav,True,id01616
dLYBsLOkMpk,wav,2,2,16000,706560,44.16,../data/speech/concat_audio_df2/id01616/dLYBsLOkMpk.wav,True,id01616
aIsz22PXDts,wav,2,2,16000,23040,1.44,../data/speech/concat_audio_df2/id01616/aIsz22PXDts.wav,True,id01616
J0N5gtG63Ls,wav,2,2,16000,284160,17.76,../data/speech/concat_audio_df2/id28411/J0N5gtG63Ls.wav,True,id28411
Xtp3mXpfJRU,wav,2,2,16000,509440,31.84,../data/speech/concat_audio_df2/id28411/Xtp3mXpfJRU.wav,True,id28411
9r6oG1Efexc,wav,2,2,16000,432640,27.04,../data/speech/concat_audio_df2/id60691/9r6oG1Efexc.wav,True,id60691
W0PYijkf3iE,wav,2,2,16000,115200,7.2,../data/speech/concat_audio_df2/id60691/W0PYijkf3iE.wav,True,id60691
XlDw7R5MNWQ,wav,2,2,16000,83840,5.24,../data/speech/concat_audio_df2/id60691/XlDw7R5MNWQ.wav,True,id60691
pYcKuTOjeco,wav,2,2,16000,565120,35.32,../data/speech/concat_audio_df2/id60691/pYcKuTOjeco.wav,True,id60691
dmRK42v0x3U,wav,2,2,16000,40320,2.52,../data/speech/concat_audio_df2/id60691/dmRK42v0x3U.wav,True,id60691
5XBZAFb8WLI,wav,2,2,16000,240640,15.04,../data/speech/concat_audio_df2/id60691/5XBZAFb8WLI.wav,True,id60691
fMJBmDtH2s4,wav,2,2,16000,370560,23.16,../data/speech/concat_audio_df2/id60691/fMJBmDtH2s4.wav,True,id60691
3X39Tgu_4_Q,wav,2,2,16000,787840,49.24,../data/speech/concat_audio_df2/id60691/3X39Tgu_4_Q.wav,True,id60691
vTiaabKNfuI,wav,2,2,16000,391680,24.48,../data/speech/concat_audio_df2/id60691/vTiaabKNfuI.wav,True,id60691
5Nr7RXYvDUs,wav,2,2,16000,349440,21.84,../data/speech/concat_audio_df2/id60691/5Nr7RXYvDUs.wav,True,id60691
HTmsw_K9d4g,wav,2,2,16000,460160,28.76,../data/speech/concat_audio_df2/id60691/HTmsw_K9d4g.wav,True,id60691
NM6S7AHQzjE,wav,2,2,16000,41600,2.6,../data/speech/concat_audio_df2/id60691/NM6S7AHQzjE.wav,True,id60691
oiK3DaDlCXo,wav,2,2,16000,125440,7.84,../data/speech/concat_audio_df2/id60691/oiK3DaDlCXo.wav,True,id60691
KbCmf_stUdo,wav,2,2,16000,739200,46.2,../data/speech/concat_audio_df2/id60691/KbCmf_stUdo.wav,True,id60691
bpvSB78lOMo,wav,2,2,16000,52480,3.28,../data/speech/concat_audio_df2/id60691/bpvSB78lOMo.wav,True,id60691
6TCIlm7wpUY,wav,2,2,16000,649600,40.6,../data/speech/concat_audio_df2/id04903/6TCIlm7wpUY.wav,True,id04903
o3UGMiJQkfM,wav,2,2,16000,819840,51.24,../data/speech/concat_audio_df2/id04903/o3UGMiJQkfM.wav,True,id04903
vfydO22NApE,wav,2,2,16000,304640,19.04,../data/speech/concat_audio_df2/id51142/vfydO22NApE.wav,True,id51142
SV0kv9Zfay0,wav,2,2,16000,768000,48.0,../data/speech/concat_audio_df2/id51142/SV0kv9Zfay0.wav,True,id51142
GcL5y3Ga54g,wav,2,2,16000,186240,11.64,../data/speech/concat_audio_df2/id56874/GcL5y3Ga54g.wav,True,id56874
y4k9nQjgpUw,wav,2,2,16000,71680,4.48,../data/speech/concat_audio_df2/id56874/y4k9nQjgpUw.wav,True,id56874
_c_T9s3uy1U,wav,2,2,16000,50560,3.16,../data/speech/concat_audio_df2/id56874/_c_T9s3uy1U.wav,True,id56874
wCGbAqKFUl0,wav,2,2,16000,228480,14.28,../data/speech/concat_audio_df2/id56874/wCGbAqKFUl0.wav,True,id56874
BKrXB0tzQCc,wav,2,2,16000,55040,3.44,../data/speech/concat_audio_df2/id56874/BKrXB0tzQCc.wav,True,id56874
RVY6yC6WLKY,wav,2,2,16000,29440,1.84,../data/speech/concat_audio_df2/id56874/RVY6yC6WLKY.wav,True,id56874
WqheNxNVsPs,wav,2,2,16000,42880,2.68,../data/speech/concat_audio_df2/id56874/WqheNxNVsPs.wav,True,id56874
NxF49aQwcy4,wav,2,2,16000,33280,2.08,../data/speech/concat_audio_df2/id56874/NxF49aQwcy4.wav,True,id56874
sXxL2LNrDVE,wav,2,2,16000,28160,1.76,../data/speech/concat_audio_df2/id56874/sXxL2LNrDVE.wav,True,id56874
QU2Zad4muU0,wav,2,2,16000,128640,8.04,../data/speech/concat_audio_df2/id56874/QU2Zad4muU0.wav,True,id56874
5DMY74N1MWE,wav,2,2,16000,32000,2.0,../data/speech/concat_audio_df2/id56874/5DMY74N1MWE.wav,True,id56874
CPTHnSnoN7A,wav,2,2,16000,78080,4.88,../data/speech/concat_audio_df2/id56874/CPTHnSnoN7A.wav,True,id56874
JBEnObMq9GM,wav,2,2,16000,28160,1.76,../data/speech/concat_audio_df2/id57651/JBEnObMq9GM.wav,True,id57651
IFDSH0GXlpo,wav,2,2,16000,592000,37.0,../data/speech/concat_audio_df2/id57651/IFDSH0GXlpo.wav,True,id57651
AgKTyGRrCDw,wav,2,2,16000,335360,20.96,../data/speech/concat_audio_df2/id36494/AgKTyGRrCDw.wav,True,id36494
_fLEIk44uZ4,wav,2,2,16000,343680,21.48,../data/speech/concat_audio_df2/id36494/_fLEIk44uZ4.wav,True,id36494
-P9my_3e-aA,wav,2,2,16000,749440,46.84,../data/speech/concat_audio_df2/id36494/-P9my_3e-aA.wav,True,id36494
dRQUxKtMPCs,wav,2,2,16000,279040,17.44,../data/speech/concat_audio_df2/id36494/dRQUxKtMPCs.wav,True,id36494
_SSzQ7PPjDU,wav,2,2,16000,465280,29.08,../data/speech/concat_audio_df2/id36494/_SSzQ7PPjDU.wav,True,id36494
t9xhn47GjPM,wav,2,2,16000,56960,3.56,../data/speech/concat_audio_df2/id36494/t9xhn47GjPM.wav,True,id36494
16lbOnvorC0,wav,2,2,16000,113280,7.08,../data/speech/concat_audio_df2/id36494/16lbOnvorC0.wav,True,id36494
iF4T7kb-iiE,wav,2,2,16000,108800,6.8,../data/speech/concat_audio_df2/id36494/iF4T7kb-iiE.wav,True,id36494
HDsS7cVScI4,wav,2,2,16000,17280,1.08,../data/speech/concat_audio_df2/id36494/HDsS7cVScI4.wav,True,id36494
5ouHltYSWbs,wav,2,2,16000,469120,29.32,../data/speech/concat_audio_df2/id36494/5ouHltYSWbs.wav,True,id36494
DQuI4-ZmTEY,wav,2,2,16000,273920,17.12,../data/speech/concat_audio_df2/id36494/DQuI4-ZmTEY.wav,True,id36494
T8eFJbKm4JU,wav,2,2,16000,115200,7.2,../data/speech/concat_audio_df2/id36494/T8eFJbKm4JU.wav,True,id36494
fgEI8qVgDrc,wav,2,2,16000,33920,2.12,../data/speech/concat_audio_df2/id36494/fgEI8qVgDrc.wav,True,id36494
EA4QHYm8aE0,wav,2,2,16000,2944,0.184,../data/speech/concat_audio_df2/id36494/EA4QHYm8aE0.wav,True,id36494
0P2w6fzCXRM,wav,2,2,16000,21120,1.32,../data/speech/concat_audio_df2/id36494/0P2w6fzCXRM.wav,True,id36494
_fOpL4sjxbM,wav,2,2,16000,558720,34.92,../data/speech/concat_audio_df2/id39872/_fOpL4sjxbM.wav,True,id39872
ty7dxPElhOE,wav,2,2,16000,293120,18.32,../data/speech/concat_audio_df2/id39872/ty7dxPElhOE.wav,True,id39872
vQQ93nWQz4I,wav,2,2,16000,225280,14.08,../data/speech/concat_audio_df2/id39872/vQQ93nWQz4I.wav,True,id39872
vM78rWlXl3M,wav,2,2,16000,51200,3.2,../data/speech/concat_audio_df2/id11367/vM78rWlXl3M.wav,True,id11367
DvFFvgc9rUk,wav,2,2,16000,49280,3.08,../data/speech/concat_audio_df2/id11367/DvFFvgc9rUk.wav,True,id11367
eXQKgzR0jXU,wav,2,2,16000,49280,3.08,../data/speech/concat_audio_df2/id11367/eXQKgzR0jXU.wav,True,id11367
VjD8_SpCTOA,wav,2,2,16000,629120,39.32,../data/speech/concat_audio_df2/id47667/VjD8_SpCTOA.wav,True,id47667
aLxjFyIRqSo,wav,2,2,16000,71040,4.44,../data/speech/concat_audio_df2/id47667/aLxjFyIRqSo.wav,True,id47667
sDpDZWNOojM,wav,2,2,16000,627840,39.24,../data/speech/concat_audio_df2/id47667/sDpDZWNOojM.wav,True,id47667
eT30J8iUC0g,wav,2,2,16000,38400,2.4,../data/speech/concat_audio_df2/id47667/eT30J8iUC0g.wav,True,id47667
